source,target,weight,source_color,target_color
ITU X.736,ITU X.7001,1,#7C43B5,#7C43B5
ITU X.736,ITU X.710,1,#7C43B5,#7C43B5
ITU X.736,ISO 10164-7,1,#7C43B5,#7C43B5
ITU X.736,ISO 7498-4,3,#7C43B5,#7C43B5
ITU X.736,ISO 7498-1,3,#7C43B5,#7C43B5
ITU X.736,ISO 9545,2,#7C43B5,#7C43B5
ITU X.736,ISO 10040,8,#7C43B5,#7C43B5
ITU X.736,ISO 10165-2,10,#7C43B5,#7C43B5
ITU X.736,ISO 10165-4,2,#7C43B5,#7C43B5
ITU X.736,ISO 10164-4,2,#7C43B5,#7C43B5
ITU X.736,ISO 10164-5,5,#7C43B5,#7C43B5
ITU X.736,ISO 10164-6,2,#7C43B5,#7C43B5
ITU X.736,ISO 8824-1,3,#7C43B5,#7C43B5
ITU X.736,ISO 8825,3,#7C43B5,#7C43B5
ITU X.736,ISO 9646-1,2,#7C43B5,#7C43B5
ITU X.736,ISO 7498-2,2,#7C43B5,#7C43B5
ITU X.736,ISO 9595,4,#7C43B5,#7C43B5
ITU X.737,ITU X.200,1,#7C43B5,#7C43B5
ITU X.737,ITU X.207,1,#7C43B5,#7C43B5
ITU X.737,ITU X.210,1,#7C43B5,#7C43B5
ITU X.737,ITU X.701,1,#7C43B5,#7C43B5
ITU X.737,ITU X.720,1,#7C43B5,#7C43B5
ITU X.737,ITU X.721,1,#7C43B5,#7C43B5
ITU X.737,ITU X.722,1,#7C43B5,#7C43B5
ITU X.737,ITU X.724,1,#7C43B5,#7C43B5
ITU X.737,ITU X.745,22,#7C43B5,#7C43B5
ITU X.737,ITU X.208,1,#7C43B5,#7C43B5
ITU X.737,ITU X.290,1,#7C43B5,#7C43B5
ITU X.737,ITU X.291,1,#7C43B5,#7C43B5
ITU X.737,ITU X.700,1,#7C43B5,#7C43B5
ITU X.737,ITU X.710,1,#7C43B5,#7C43B5
ITU X.737,ITU O.151,1,#7C43B5,#7C43B5
ITU X.737,ITU O.152,1,#7C43B5,#7C43B5
ITU X.737,ITU V.32,1,#7C43B5,#7C43B5
ITU X.737,ISO 10164-14,2,#7C43B5,#7C43B5
ITU X.737,ISO 7498-4,3,#7C43B5,#7C43B5
ITU X.737,ISO 7498-1,3,#7C43B5,#7C43B5
ITU X.737,ISO 9545,2,#7C43B5,#7C43B5
ITU X.737,ISO 10040,3,#7C43B5,#7C43B5
ITU X.737,ISO 10165-4,3,#7C43B5,#7C43B5
ITU X.737,ISO 10731,1,#7C43B5,#7C43B5
ITU X.737,ISO 10165-1,2,#7C43B5,#7C43B5
ITU X.737,ISO 10165-2,4,#7C43B5,#7C43B5
ITU X.737,ISO 10165-6,3,#7C43B5,#7C43B5
ITU X.737,ISO 10164-12,135,#7C43B5,#7C43B5
ITU X.737,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.737,ISO 9646-1,3,#7C43B5,#7C43B5
ITU X.737,ISO 9646-2,2,#7C43B5,#7C43B5
ITU X.737,ISO 9595,2,#7C43B5,#7C43B5
ITU X.737,ISO 10164-1,2,#7C43B5,#7C43B5
ITU X.737,ISO 8825,1,#7C43B5,#7C43B5
ITU X.738,ITU X.738,1,#7C43B5,#7C43B5
ITU X.738,ITU X.701,1,#7C43B5,#7C43B5
ITU X.738,ITU X.720,1,#7C43B5,#7C43B5
ITU X.738,ITU X.721,1,#7C43B5,#7C43B5
ITU X.738,ITU X.722,1,#7C43B5,#7C43B5
ITU X.738,ITU X.730,1,#7C43B5,#7C43B5
ITU X.738,ITU X.731,1,#7C43B5,#7C43B5
ITU X.738,ITU X.733,1,#7C43B5,#7C43B5
ITU X.738,ITU X.734,1,#7C43B5,#7C43B5
ITU X.738,ITU X.735,1,#7C43B5,#7C43B5
ITU X.738,ITU X.739,1,#7C43B5,#7C43B5
ITU X.738,ITU X.200,1,#7C43B5,#7C43B5
ITU X.738,ITU X.209,1,#7C43B5,#7C43B5
ITU X.738,ITU X.210,1,#7C43B5,#7C43B5
ITU X.738,ITU X.700,1,#7C43B5,#7C43B5
ITU X.738,ITU X.710,1,#7C43B5,#7C43B5
ITU X.738,ITU X.711,1,#7C43B5,#7C43B5
ITU X.738,ITU X.290,1,#7C43B5,#7C43B5
ITU X.738,ITU M.3100,1,#7C43B5,#7C43B5
ITU X.738,ISO 10164-13,3,#7C43B5,#7C43B5
ITU X.738,ISO 10164,4,#7C43B5,#7C43B5
ITU X.738,ISO 7498-1,4,#7C43B5,#7C43B5
ITU X.738,ISO 7498-4,4,#7C43B5,#7C43B5
ITU X.738,ISO 9595,9,#7C43B5,#7C43B5
ITU X.738,ISO 9596,3,#7C43B5,#7C43B5
ITU X.738,ISO 10040,7,#7C43B5,#7C43B5
ITU X.738,ISO 10165,1,#7C43B5,#7C43B5
ITU X.738,ISO 9545,2,#7C43B5,#7C43B5
ITU X.738,ISO 10165-1,2,#7C43B5,#7C43B5
ITU X.738,ISO 10165-2,20,#7C43B5,#7C43B5
ITU X.738,ISO 10165-4,2,#7C43B5,#7C43B5
ITU X.738,ISO 10164-1,8,#7C43B5,#7C43B5
ITU X.738,ISO 10164-2,9,#7C43B5,#7C43B5
ITU X.738,ISO 10164-4,4,#7C43B5,#7C43B5
ITU X.738,ISO 10164-5,10,#7C43B5,#7C43B5
ITU X.738,ISO 10164-6,2,#7C43B5,#7C43B5
ITU X.738,ISO 10164-11,19,#7C43B5,#7C43B5
ITU X.738,ISO 8825,3,#7C43B5,#7C43B5
ITU X.738,ISO 9596-1,1,#7C43B5,#7C43B5
ITU X.738,ISO 9646-1,2,#7C43B5,#7C43B5
ITU X.738,ISO 3534,2,#7C43B5,#7C43B5
ITU X.739,ITU X.701,1,#7C43B5,#7C43B5
ITU X.739,ITU X.720,1,#7C43B5,#7C43B5
ITU X.739,ITU X.721,1,#7C43B5,#7C43B5
ITU X.739,ITU X.722,1,#7C43B5,#7C43B5
ITU X.739,ITU X.730,1,#7C43B5,#7C43B5
ITU X.739,ITU X.731,1,#7C43B5,#7C43B5
ITU X.739,ITU X.733,1,#7C43B5,#7C43B5
ITU X.739,ITU X.200,1,#7C43B5,#7C43B5
ITU X.739,ITU X.208,1,#7C43B5,#7C43B5
ITU X.739,ITU X.209,1,#7C43B5,#7C43B5
ITU X.739,ITU X.700,1,#7C43B5,#7C43B5
ITU X.739,ITU X.710,1,#7C43B5,#7C43B5
ITU X.739,ITU X.711,1,#7C43B5,#7C43B5
ITU X.739,ITU M.3100,2,#7C43B5,#7C43B5
ITU X.739,ISO 10164-11,1,#7C43B5,#7C43B5
ITU X.739,ISO 7498-4,3,#7C43B5,#7C43B5
ITU X.739,ISO 7498-1,3,#7C43B5,#7C43B5
ITU X.739,ISO 9545,2,#7C43B5,#7C43B5
ITU X.739,ISO 10040,5,#7C43B5,#7C43B5
ITU X.739,ISO 10165-1,2,#7C43B5,#7C43B5
ITU X.739,ISO 10165-2,37,#7C43B5,#7C43B5
ITU X.739,ISO 10165-4,3,#7C43B5,#7C43B5
ITU X.739,ISO 10164-1,13,#7C43B5,#7C43B5
ITU X.739,ISO 10164-2,11,#7C43B5,#7C43B5
ITU X.739,ISO 10164-4,8,#7C43B5,#7C43B5
ITU X.739,ISO 8824-1,2,#7C43B5,#7C43B5
ITU X.739,ISO 8825,2,#7C43B5,#7C43B5
ITU X.739,ISO 9595,2,#7C43B5,#7C43B5
ITU X.739,ISO 9596-1,1,#7C43B5,#7C43B5
ITU X.739,ISO 3534-1,2,#7C43B5,#7C43B5
ITU X.740,ITU X.701,1,#7C43B5,#7C43B5
ITU X.740,ITU X.721,1,#7C43B5,#7C43B5
ITU X.740,ITU X.722,1,#7C43B5,#7C43B5
ITU X.740,ITU X.7241,1,#7C43B5,#7C43B5
ITU X.740,ITU X.733,1,#7C43B5,#7C43B5
ITU X.740,ITU X.734,1,#7C43B5,#7C43B5
ITU X.740,ITU X.735,1,#7C43B5,#7C43B5
ITU X.740,ITU X.736,1,#7C43B5,#7C43B5
ITU X.740,ITU X.200,1,#7C43B5,#7C43B5
ITU X.740,ITU X.208,1,#7C43B5,#7C43B5
ITU X.740,ITU X.209,1,#7C43B5,#7C43B5
ITU X.740,ITU X.210,1,#7C43B5,#7C43B5
ITU X.740,ITU X.290,1,#7C43B5,#7C43B5
ITU X.740,ITU X.291,1,#7C43B5,#7C43B5
ITU X.740,ITU X.700,1,#7C43B5,#7C43B5
ITU X.740,ITU X.710,1,#7C43B5,#7C43B5
ITU X.740,ITU X.800,1,#7C43B5,#7C43B5
ITU X.740,ISO 10164-8,7,#7C43B5,#7C43B5
ITU X.740,ISO 7498-4,3,#7C43B5,#7C43B5
ITU X.740,ISO 7498-1,3,#7C43B5,#7C43B5
ITU X.740,ISO 9545,2,#7C43B5,#7C43B5
ITU X.740,ISO 10040,9,#7C43B5,#7C43B5
ITU X.740,ISO 10165-2,5,#7C43B5,#7C43B5
ITU X.740,ISO 10165-4,2,#7C43B5,#7C43B5
ITU X.740,ISO 10165-61,1,#7C43B5,#7C43B5
ITU X.740,ISO 10164-4,2,#7C43B5,#7C43B5
ITU X.740,ISO 10164-5,6,#7C43B5,#7C43B5
ITU X.740,ISO 10164-6,7,#7C43B5,#7C43B5
ITU X.740,ISO 10164-7,3,#7C43B5,#7C43B5
ITU X.740,ISO 8824-1,3,#7C43B5,#7C43B5
ITU X.740,ISO 8825,3,#7C43B5,#7C43B5
ITU X.740,ISO 9646-1,2,#7C43B5,#7C43B5
ITU X.740,ISO 9646-2,4,#7C43B5,#7C43B5
ITU X.740,ISO 9595,4,#7C43B5,#7C43B5
ITU X.740,ISO 7498-2,2,#7C43B5,#7C43B5
ITU X.740,ISO 10181-71,1,#7C43B5,#7C43B5
ITU X.740,ISO 10165-6,5,#7C43B5,#7C43B5
ITU X.740,ISO 10181-7,2,#7C43B5,#7C43B5
ITU X.741,ITU X.200,1,#7C43B5,#7C43B5
ITU X.741,ITU X.509,1,#7C43B5,#7C43B5
ITU X.741,ITU X.701,1,#7C43B5,#7C43B5
ITU X.741,ITU X.720,1,#7C43B5,#7C43B5
ITU X.741,ITU X.721,1,#7C43B5,#7C43B5
ITU X.741,ITU X.722,1,#7C43B5,#7C43B5
ITU X.741,ITU X.724,1,#7C43B5,#7C43B5
ITU X.741,ITU X.730,1,#7C43B5,#7C43B5
ITU X.741,ITU X.731,1,#7C43B5,#7C43B5
ITU X.741,ITU X.732,1,#7C43B5,#7C43B5
ITU X.741,ITU X.734,1,#7C43B5,#7C43B5
ITU X.741,ITU X.736,1,#7C43B5,#7C43B5
ITU X.741,ITU X.740,1,#7C43B5,#7C43B5
ITU X.741,ITU X.8102,1,#7C43B5,#7C43B5
ITU X.741,ITU X.8122,1,#7C43B5,#7C43B5
ITU X.741,ITU X.208,1,#7C43B5,#7C43B5
ITU X.741,ITU X.209,1,#7C43B5,#7C43B5
ITU X.741,ITU X.217,1,#7C43B5,#7C43B5
ITU X.741,ITU X.227,1,#7C43B5,#7C43B5
ITU X.741,ITU X.290,1,#7C43B5,#7C43B5
ITU X.741,ITU X.291,1,#7C43B5,#7C43B5
ITU X.741,ITU X.2965,1,#7C43B5,#7C43B5
ITU X.741,ITU X.700,1,#7C43B5,#7C43B5
ITU X.741,ITU X.710,1,#7C43B5,#7C43B5
ITU X.741,ITU X.711,1,#7C43B5,#7C43B5
ITU X.741,ITU X.800,1,#7C43B5,#7C43B5
ITU X.741,ISO 10164-9,23,#7C43B5,#7C43B5
ITU X.741,ISO 10181-3,19,#7C43B5,#7C43B5
ITU X.741,ISO 7498-1,2,#7C43B5,#7C43B5
ITU X.741,ISO 9594-8,2,#7C43B5,#7C43B5
ITU X.741,ISO 10040,5,#7C43B5,#7C43B5
ITU X.741,ISO 10165-1,3,#7C43B5,#7C43B5
ITU X.741,ISO 10165-2,33,#7C43B5,#7C43B5
ITU X.741,ISO 10165-4,5,#7C43B5,#7C43B5
ITU X.741,ISO 10165-6,13,#7C43B5,#7C43B5
ITU X.741,ISO 10164-1,24,#7C43B5,#7C43B5
ITU X.741,ISO 10164-2,2,#7C43B5,#7C43B5
ITU X.741,ISO 10164-3,2,#7C43B5,#7C43B5
ITU X.741,ISO 10164-5,3,#7C43B5,#7C43B5
ITU X.741,ISO 10164-7,8,#7C43B5,#7C43B5
ITU X.741,ISO 10164-8,11,#7C43B5,#7C43B5
ITU X.741,ISO 10181-1...2,1,#7C43B5,#7C43B5
ITU X.741,ISO 10181-3...2,1,#7C43B5,#7C43B5
ITU X.741,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.741,ISO 8825,2,#7C43B5,#7C43B5
ITU X.741,ISO 8649,3,#7C43B5,#7C43B5
ITU X.741,ISO 8650,3,#7C43B5,#7C43B5
ITU X.741,ISO 9646-1,2,#7C43B5,#7C43B5
ITU X.741,ISO 9646-2,3,#7C43B5,#7C43B5
ITU X.741,ISO 9646-7,3,#7C43B5,#7C43B5
ITU X.741,ISO 7498-4,2,#7C43B5,#7C43B5
ITU X.741,ISO 9595,1,#7C43B5,#7C43B5
ITU X.741,ISO 9596-1,1,#7C43B5,#7C43B5
ITU X.741,ISO 7498-2,2,#7C43B5,#7C43B5
ITU X.741,ISO 10181-1,1,#7C43B5,#7C43B5
ITU X.741,ISO 10164-6,1,#7C43B5,#7C43B5
ITU X.742,ITU X.210,1,#7C43B5,#7C43B5
ITU X.742,ITU X.701,1,#7C43B5,#7C43B5
ITU X.742,ITU X.720,1,#7C43B5,#7C43B5
ITU X.742,ITU X.721,1,#7C43B5,#7C43B5
ITU X.742,ITU X.722,1,#7C43B5,#7C43B5
ITU X.742,ITU X.724,1,#7C43B5,#7C43B5
ITU X.742,ITU X.730,1,#7C43B5,#7C43B5
ITU X.742,ITU X.731,1,#7C43B5,#7C43B5
ITU X.742,ITU X.734,1,#7C43B5,#7C43B5
ITU X.742,ITU X.735,1,#7C43B5,#7C43B5
ITU X.742,ITU X.738,1,#7C43B5,#7C43B5
ITU X.742,ITU X.739,1,#7C43B5,#7C43B5
ITU X.742,ITU X.200,1,#7C43B5,#7C43B5
ITU X.742,ITU X.208,1,#7C43B5,#7C43B5
ITU X.742,ITU X.209,1,#7C43B5,#7C43B5
ITU X.742,ITU X.700,1,#7C43B5,#7C43B5
ITU X.742,ITU X.710,1,#7C43B5,#7C43B5
ITU X.742,ITU X.711,1,#7C43B5,#7C43B5
ITU X.742,ISO 10164-10,1,#7C43B5,#7C43B5
ITU X.742,ISO 7498-4,3,#7C43B5,#7C43B5
ITU X.742,ISO 7498-1,3,#7C43B5,#7C43B5
ITU X.742,ISO 9545,1,#7C43B5,#7C43B5
ITU X.742,ISO 10040,4,#7C43B5,#7C43B5
ITU X.742,ISO 10731,2,#7C43B5,#7C43B5
ITU X.742,ISO 10165-1,3,#7C43B5,#7C43B5
ITU X.742,ISO 10165-2,14,#7C43B5,#7C43B5
ITU X.742,ISO 10165-4,2,#7C43B5,#7C43B5
ITU X.742,ISO 10165-6,2,#7C43B5,#7C43B5
ITU X.742,ISO 10164-1,7,#7C43B5,#7C43B5
ITU X.742,ISO 10164-2,6,#7C43B5,#7C43B5
ITU X.742,ISO 10164-5,3,#7C43B5,#7C43B5
ITU X.742,ISO 10164-6,5,#7C43B5,#7C43B5
ITU X.742,ISO 10164-13,1,#7C43B5,#7C43B5
ITU X.742,ISO 10164-11,2,#7C43B5,#7C43B5
ITU X.742,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.742,ISO 8825,2,#7C43B5,#7C43B5
ITU X.742,ISO 9595,3,#7C43B5,#7C43B5
ITU X.742,ISO 9596-1,1,#7C43B5,#7C43B5
ITU X.742,ISO 11588-3,1,#7C43B5,#7C43B5
ITU X.745,ITU X.210,1,#7C43B5,#7C43B5
ITU X.745,ITU X.701,1,#7C43B5,#7C43B5
ITU X.745,ITU X.731,1,#7C43B5,#7C43B5
ITU X.745,ITU X.732,1,#7C43B5,#7C43B5
ITU X.745,ITU X.734,1,#7C43B5,#7C43B5
ITU X.745,ITU X.720,1,#7C43B5,#7C43B5
ITU X.745,ITU X.721,1,#7C43B5,#7C43B5
ITU X.745,ITU X.722,1,#7C43B5,#7C43B5
ITU X.745,ITU X.200,1,#7C43B5,#7C43B5
ITU X.745,ITU X.208,1,#7C43B5,#7C43B5
ITU X.745,ITU X.209,1,#7C43B5,#7C43B5
ITU X.745,ITU X.700,1,#7C43B5,#7C43B5
ITU X.745,ITU X.710,1,#7C43B5,#7C43B5
ITU X.745,ITU X.290,1,#7C43B5,#7C43B5
ITU X.745,ISO 10164-12,1,#7C43B5,#7C43B5
ITU X.745,ISO 7498-4,3,#7C43B5,#7C43B5
ITU X.745,ISO 7498-1,3,#7C43B5,#7C43B5
ITU X.745,ISO 9545,2,#7C43B5,#7C43B5
ITU X.745,ISO 10040,6,#7C43B5,#7C43B5
ITU X.745,ISO 10165-4,4,#7C43B5,#7C43B5
ITU X.745,ISO 10731,2,#7C43B5,#7C43B5
ITU X.745,ISO 10164-2,4,#7C43B5,#7C43B5
ITU X.745,ISO 10164-3,1,#7C43B5,#7C43B5
ITU X.745,ISO 10164-5,4,#7C43B5,#7C43B5
ITU X.745,ISO 10165-1,2,#7C43B5,#7C43B5
ITU X.745,ISO 10165-2,5,#7C43B5,#7C43B5
ITU X.745,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.745,ISO 8825,3,#7C43B5,#7C43B5
ITU X.745,ISO 9595,11,#7C43B5,#7C43B5
ITU X.745,ISO 9646-1,2,#7C43B5,#7C43B5
ITU X.745,ISO 9072-1,1,#7C43B5,#7C43B5
ITU X.745,ISO 10164-6,2,#7C43B5,#7C43B5
ITU X.745,ISO 10164-4,3,#7C43B5,#7C43B5
ITU X.745,ISO 10164-1,6,#7C43B5,#7C43B5
ITU X.800,ISO 7498-2,1,#7C43B5,#7C43B5
ITU X.800,ISO 7498-1,4,#7C43B5,#7C43B5
ITU X.800,ISO 7498-4,2,#7C43B5,#7C43B5
ITU X.800,ISO 8648,2,#7C43B5,#7C43B5
ITU G.733,ITU G.733,1,#7C43B5,#7C43B5
ITU G.821,ITU G.821,1,#7C43B5,#7C43B5
ITU G.821,ITU G.102,1,#7C43B5,#7C43B5
ITU G.821,ITU G.801,1,#7C43B5,#7C43B5
ITU G.821,ITU G.826,1,#7C43B5,#7C43B5
ITU G.821,ITU I.325,1,#7C43B5,#7C43B5
ITU G.821,ITU I.340,1,#7C43B5,#7C43B5
ITU G.821,ITU G.921,1,#7C43B5,#7C43B5
ITU M.1550,ITU M.1550,1,#7C43B5,#7C43B5
ITU M.1550,ITU M.2130,1,#7C43B5,#7C43B5
ITU M.1550,ITU M.710,1,#7C43B5,#7C43B5
ITU M.1550,ITU M.75,1,#7C43B5,#7C43B5
ITU M.1550,ITU E.541,1,#7C43B5,#7C43B5
ITU M.1550,ITU M.1510,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1560,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1550,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.75,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.700,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1000,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.20,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.85,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1045,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1016,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1510,1,#7C43B5,#7C43B5
ITU M.1560,ITU M.1400,1,#7C43B5,#7C43B5
ITU M.1560,ITU F.14,1,#7C43B5,#7C43B5
ITU M.21,ITU M.21,1,#7C43B5,#7C43B5
ITU M.21,ITU E.800,1,#7C43B5,#7C43B5
ITU M.21,ITU E.862,1,#7C43B5,#7C43B5
ITU M.21,ITU M.75,1,#7C43B5,#7C43B5
ITU M.21,ITU M.1510,1,#7C43B5,#7C43B5
ITU M.21,ITU M.20,1,#7C43B5,#7C43B5
ITU M.21,ITU E.420,1,#7C43B5,#7C43B5
ITU M.21,ITU M.1520,1,#7C43B5,#7C43B5
ITU M.21,ITU M.1550,1,#7C43B5,#7C43B5
ITU M.21,ITU M.1560,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.2100,1,#7C43B5,#7C43B5
ITU M.2100,ITU F.1330-1,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.703,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.704,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.706,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.724,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.732,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.733,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.734,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.735,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.736,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.737,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.738,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.739,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.742,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.743,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.745,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.747,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.751,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.752,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.753,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.754,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.755,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.761,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.762,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.775,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.793,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.794,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.821,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.822,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.823,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.824,1,#7C43B5,#7C43B5
ITU M.2100,ITU G.826,1,#7C43B5,#7C43B5
ITU M.2100,ITU H.221,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.20,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.32,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.34,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.35,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.60,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.2110,1,#7C43B5,#7C43B5
ITU M.2100,ITU M.2120,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.2110,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.60,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.75,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.80,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.90,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.570,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.1400,1,#7C43B5,#7C43B5
ITU M.2110,ITU M.2120,1,#7C43B5,#7C43B5
ITU M.2110,ITU O.150,1,#7C43B5,#7C43B5
ITU M.2110,ITU O.151,1,#7C43B5,#7C43B5
ITU M.2110,ITU O.181,1,#7C43B5,#7C43B5
ITU M.34,ITU M.34,1,#7C43B5,#7C43B5
ITU M.4030,ITU M.4030,1,#7C43B5,#7C43B5
ITU M.4030,ITU M.1050,1,#7C43B5,#7C43B5
ITU M.4030,ITU M.1020,1,#7C43B5,#7C43B5
ITU M.4030,ITU Q.272,1,#7C43B5,#7C43B5
ITU M.4030,ITU O.71,1,#7C43B5,#7C43B5
ITU M.4030,ITU O.91,1,#7C43B5,#7C43B5
ITU M.4030,ITU M.760,1,#7C43B5,#7C43B5
ITU M.4030,ITU O.6,1,#7C43B5,#7C43B5
ITU M.4100,ITU Q.781,1,#7C43B5,#7C43B5
ITU M.4100,ITU Q.782,1,#7C43B5,#7C43B5
ITU M.4100,ITU Q.783,1,#7C43B5,#7C43B5
ITU M.4100,ITU Q.767,1,#7C43B5,#7C43B5
ITU M.4100,ITU Q.750,1,#7C43B5,#7C43B5
ITU M.4100,ITU Q.752,1,#7C43B5,#7C43B5
ITU M.4100,ITU G.703,1,#7C43B5,#7C43B5
ITU M.4100,ITU M.4010,1,#7C43B5,#7C43B5
ITU M.4100,ITU M.1510,1,#7C43B5,#7C43B5
ITU M.60,ISO 9545,4,#7C43B5,#7C43B5
ITU M.70,ITU M.70,1,#7C43B5,#7C43B5
ITU M.80,ITU M.80,1,#7C43B5,#7C43B5
ITU M.90,ITU M.90,1,#7C43B5,#7C43B5
ITU Q.22,ITU Q.22,1,#7C43B5,#7C43B5
ITU M.3013,ITU X.25,1,#7C43B5,#7C43B5
ITU M.3013,RFC 1777,2,#7C43B5,#7C43B5
ITU M.32,ITU M.32,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.811,1,#7C43B5,#7C43B5
ITU Q.811,ITU M.3010,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.812,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.200,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.213,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.233,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.622,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.623,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.625,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.25,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.223,1,#7C43B5,#7C43B5
ITU Q.811,ITU E.164,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.121,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.244,1,#7C43B5,#7C43B5
ITU Q.811,ITU I.430,1,#7C43B5,#7C43B5
ITU Q.811,ITU I.431,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.921,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.31,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.702,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.703,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.704,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.711,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.712,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.713,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.714,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.716,1,#7C43B5,#7C43B5
ITU Q.811,ITU V.24,1,#7C43B5,#7C43B5
ITU Q.811,ITU V.28,1,#7C43B5,#7C43B5
ITU Q.811,ITU V.36,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.612,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.214,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.224,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.75,1,#7C43B5,#7C43B5
ITU Q.811,ITU I.550,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.326,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.327,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.211,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.708,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.273,1,#7C43B5,#7C43B5
ITU Q.811,ITU X.212,1,#7C43B5,#7C43B5
ITU Q.811,ITU Q.931,1,#7C43B5,#7C43B5
ITU Q.811,ITU I.320,1,#7C43B5,#7C43B5
ITU Q.811,ITU V.10,1,#7C43B5,#7C43B5
ITU Q.811,ITU V.11,1,#7C43B5,#7C43B5
