source,target,weight
ITU X.272,RFC 1993,1
ITU X.272,RFC 1340,2
ITU X.272,RFC 1994,3
ITU X.272,RFC 1974,1
ITU X.272,RFC 1829,1
ITU X.272,ISO 9577,1
ITU X.34,ITU E.164,1
ITU X.34,ITU E.166,1
ITU X.34,ITU I.211,1
ITU X.34,ITU I.361,1
ITU X.34,ITU I.362,1
ITU X.34,ITU I.363,1
ITU X.34,ITU I.413,1
ITU X.34,ITU I.430,1
ITU X.34,ITU I.431,1
ITU X.34,ITU I.432,1
ITU X.34,ITU I.580,1
ITU X.34,ITU Q.2110,1
ITU X.34,ITU Q.2130,1
ITU X.34,ITU I.610,1
ITU X.34,ITU Q.2931,1
ITU X.34,ITU X.1,1
ITU X.34,ITU X.25,1
ITU X.34,ITU X.31,1
ITU X.34,ITU X.32,1
ITU X.34,ITU X.75,1
ITU X.34,ITU X.121,1
ITU X.34,ITU X.213,1
ITU X.34,ITU I.365.4,1
ITU X.35,ITU X.121,2
ITU X.35,ITU X.25,17
ITU X.35,ISO 8208,22
ITU X.35,ISO 10028,2
ITU X.35,ISO 7776,2
ITU X.371,ITU X.371,13
ITU X.371,ITU E.164,1
ITU X.371,ITU E.166,1
ITU X.371,ITU I.112,2
ITU X.371,ITU I.113,2
ITU X.371,ITU X.1,1
ITU X.371,ITU X.25,4
ITU X.371,ITU X.36,5
ITU X.371,ITU X.75,1
ITU X.371,ITU X.76,1
ITU X.371,ITU X.115,14
ITU X.371,ITU X.116,14
ITU X.371,ITU X.121,1
ITU X.371,ITU X.200,2
ITU X.371,ITU X.213,1
ITU X.371,ITU X.300,2
ITU X.371,ITU X.37,2
ITU X.371,RFC 2865,4
ITU X.371,RFC 2866,4
ITU X.371,RFC 793,2
ITU X.5,ITU X.400,1
ITU X.5,ITU X.402,1
ITU X.5,ITU X.411,1
ITU X.5,ITU X.420,1
ITU X.5,ITU F.420,1
ITU X.5,ITU F.423,1
ITU X.5,ITU E.164,1
ITU X.700,ITU X.200,1
ITU X.700,ITU X.800,1
ITU X.700,ISO 7498-4,1
ITU X.701,ITU X.200,1
ITU X.701,ITU X.207,1
ITU X.701,ITU X.217,1
ITU X.701,ITU X.227,1
ITU X.701,ITU X.680,1
ITU X.701,ITU X.681,1
ITU X.701,ITU X.682,1
ITU X.701,ITU X.683,1
ITU X.701,ITU X.690,1
ITU X.701,ITU X.691,1
ITU X.701,ITU X.702,1
ITU X.701,ITU X.712,1
ITU X.701,ITU X.720,1
ITU X.701,ITU X.721,1
ITU X.701,ITU X.722,1
ITU X.701,ITU X.723,1
ITU X.701,ITU X.724,1
ITU X.701,ITU X.725,1
ITU X.701,ITU X.730,1
ITU X.701,ITU X.731,1
ITU X.701,ITU X.732,1
ITU X.701,ITU X.733,1
ITU X.701,ITU X.734,1
ITU X.701,ITU X.735,1
ITU X.701,ITU X.736,1
ITU X.701,ITU X.737,1
ITU X.701,ITU X.738,1
ITU X.701,ITU X.739,1
ITU X.701,ITU X.740,1
ITU X.701,ITU X.741,1
ITU X.701,ITU X.742,1
ITU X.701,ITU X.745,1
ITU X.701,ITU X.746,1
ITU X.701,ITU X.751,1
ITU X.701,ITU X.208,1
ITU X.701,ITU X.209,1
ITU X.701,ITU X.219,1
ITU X.701,ITU X.229,1
ITU X.701,ITU X.290,1
ITU X.701,ITU X.296,1
ITU X.701,ITU X.700,1
ITU X.701,ITU X.710,1
ITU X.701,ITU X.711,1
ITU X.701,ITU X.860,1
ITU X.701,ITU X.861,1
ITU X.701,ITU X.862,1
ITU X.701,ITU M.3000,1
ITU X.701,ISO 10040,2
ITU X.701,ISO 7498-1,2
ITU X.701,ISO 9545,2
ITU X.701,ISO 8649,3
ITU X.701,ISO 8650-1,4
ITU X.701,ISO 8824-1,1
ITU X.701,ISO 8824-2,1
ITU X.701,ISO 8824-3,1
ITU X.701,ISO 8824-4,1
ITU X.701,ISO 8825-1,1
ITU X.701,ISO 8825-2,1
ITU X.701,ISO 11587,4
ITU X.701,ISO 9596-2,1
ITU X.701,ISO 10165-1,4
ITU X.701,ISO 10165-2,2
ITU X.701,ISO 10165-4,2
ITU X.701,ISO 10165-5,2
ITU X.701,ISO 10165-6,5
ITU X.701,ISO 10165-7,3
ITU X.701,ISO 10164-1,3
ITU X.701,ISO 10164-2,1
ITU X.701,ISO 10164-3,1
ITU X.701,ISO 10164-4,1
ITU X.701,ISO 10164-5,1
ITU X.701,ISO 10164-6,1
ITU X.701,ISO 10164-7,1
ITU X.701,ISO 10164-14,1
ITU X.701,ISO 10164-13,1
ITU X.701,ISO 10164-11,1
ITU X.701,ISO 10164-8,1
ITU X.701,ISO 10164-9,1
ITU X.701,ISO 10164-10,1
ITU X.701,ISO 10164-12,1
ITU X.701,ISO 10164-15,1
ITU X.701,ISO 10164-17,1
ITU X.701,ISO 8824,2
ITU X.701,ISO 8825,3
ITU X.701,ISO 9072-1,2
ITU X.701,ISO 9072-2,1
ITU X.701,ISO 9646-1,3
ITU X.701,ISO 9646-7,2
ITU X.701,ISO 7498-4,4
ITU X.701,ISO 9595,4
ITU X.701,ISO 9596-1,7
ITU X.701,ISO 10026-1,2
ITU X.701,ISO 10026-2,1
ITU X.701,ISO 10026-3,1
ITU X.701,ISO 8571,2
ITU X.702,ITU X.207,1
ITU X.702,ITU X.701,1
ITU X.702,ITU X.851,1
ITU X.702,ITU X.852,1
ITU X.702,ITU X.208,1
ITU X.702,ITU X.209,1
ITU X.702,ITU X.217,1
ITU X.702,ITU X.219,1
ITU X.702,ITU X.227,1
ITU X.702,ITU X.229,1
ITU X.702,ITU X.710,1
ITU X.702,ITU X.711,1
ITU X.702,ITU X.860,1
ITU X.702,ITU X.861,1
ITU X.702,ITU X.862,1
ITU X.702,ISO 11587,12
ITU X.702,ISO 9545,1
ITU X.702,ISO 10040,4
ITU X.702,ISO 9804,1
ITU X.702,ISO 9805-1,1
ITU X.702,ISO 8824,2
ITU X.702,ISO 8825,3
ITU X.702,ISO 8649,3
ITU X.702,ISO 9072-1,4
ITU X.702,ISO 8650,4
ITU X.702,ISO 9072-2,4
ITU X.702,ISO 9595,5
ITU X.702,ISO 9596-1,5
ITU X.702,ISO 10026-1,1
ITU X.702,ISO 10026-2,2
ITU X.702,ISO 10026-3,4
ITU X.702,ISO 10026-5,1
ITU X.702,ISO 9804-1,2
ITU X.702,ISO 10026,2
ITU X.703,ITU X.770,1
ITU X.703,RFC 1902,1
ITU X.703,RFC 1903,1
ITU X.703,RFC 1905,1
ITU X.703,RFC 1157,1
ITU X.703,ISO 13244,9
ITU X.703,ISO 15427-1,2
ITU X.703,ISO 14750,1
ITU X.710,ITU X.200,1
ITU X.710,ITU X.207,1
ITU X.710,ITU X.210,1
ITU X.710,ITU X.217,1
ITU X.710,ITU X.711,1
ITU X.710,ITU X.700,1
ITU X.710,ISO 9595,1
ITU X.710,ISO 7498-4,3
ITU X.710,ISO 7498-1,2
ITU X.710,ISO 9545,2
ITU X.710,ISO 10731,3
ITU X.710,ISO 8649,6
ITU X.710,ISO 9596-1,3
ITU X.711,ITU X.200,1
ITU X.711,ITU X.215,1
ITU X.711,ITU X.216,1
ITU X.711,ITU X.217,1
ITU X.711,ITU X.226,1
ITU X.711,ITU X.227,1
ITU X.711,ITU X.710,1
ITU X.711,ITU X.712,1
ITU X.711,ITU X.208,1
ITU X.711,ITU X.209,1
ITU X.711,ITU X.219,1
ITU X.711,ITU X.229,1
ITU X.711,ITU X.700,1
ITU X.711,ISO 9596-1,1
ITU X.711,ISO 7498-1,2
ITU X.711,ISO 8326,2
ITU X.711,ISO 8822,5
ITU X.711,ISO 8649,6
ITU X.711,ISO 8823-1,2
ITU X.711,ISO 8650-1,4
ITU X.711,ISO 9595,12
ITU X.711,ISO 9596-2,2
ITU X.711,ISO 8824,2
ITU X.711,ISO 8825,3
ITU X.711,ISO 9072-1,6
ITU X.711,ISO 9072-2,5
ITU X.711,ISO 7498-4,2
ITU X.711,ISO 9594-2,4
ITU X.711,ISO 9594-5,1
ITU X.712,ITU X.219,1
ITU X.712,ITU X.215,1
ITU X.712,ITU X.216,1
ITU X.712,ITU X.227,1
ITU X.712,ITU X.229,1
ITU X.712,ITU X.711,1
ITU X.712,ITU X.290,1
ITU X.712,ITU X.291,1
ITU X.712,ISO 9596-2,1
ITU X.712,ISO 9596-1,19
ITU X.712,ISO 9646-2,6
ITU X.712,ISO 9072-1,2
ITU X.712,ISO 8326,4
ITU X.712,ISO 8822,2
ITU X.712,ISO 8650,2
ITU X.712,ISO 9072-2,1
ITU X.712,ISO 9646-1,2
ITU X.712,ISO 9596,6
ITU X.712,ISO 9595,1
ITU X.720,ITU X.720,1
ITU X.720,ISO 10165-1,4
ITU X.721,ITU X.721,1
ITU X.721,ISO 10165-2,2
ITU X.721,ISO 10164-2,1
ITU X.722,ITU X.731,1
ITU X.722,ISO 10165-4,1
ITU X.722,ISO 10164-2,3
ITU X.722,ISO 13568,1
ITU X.722,ISO 10165-2,2
ITU X.723,ITU X.701,1
ITU X.723,ITU X.720,1
ITU X.723,ITU X.721,1
ITU X.723,ITU X.722,1
ITU X.723,ITU X.731,1
ITU X.723,ITU X.200,1
ITU X.723,ITU X.208,1
ITU X.723,ITU X.700,1
ITU X.723,ITU X.710,1
ITU X.723,ISO 10165-5,1
ITU X.723,ISO 10165-4,3
ITU X.723,ISO 10164,1
ITU X.723,ISO 10040,2
ITU X.723,ISO 10165-1,1
ITU X.723,ISO 10165-2,19
ITU X.723,ISO 10164-2,7
ITU X.723,ISO 7498,2
ITU X.723,ISO 8824,3
ITU X.723,ISO 7498-4,2
ITU X.723,ISO 9595,2
ITU X.723,ISO 10164-4,1
ITU X.724,ITU X.701,1
ITU X.724,ITU X.720,1
ITU X.724,ITU X.722,1
ITU X.724,ITU X.208,1
ITU X.724,ITU X.290,1
ITU X.724,ITU X.291,1
ITU X.724,ITU X.296,1
ITU X.724,ITU X.700,1
ITU X.724,ITU X.710,1
ITU X.724,ISO 10165-6,6
ITU X.724,ISO 10040,3
ITU X.724,ISO 10165-1,2
ITU X.724,ISO 10165-4,5
ITU X.724,ISO 8824,2
ITU X.724,ISO 9646-1,4
ITU X.724,ISO 9646-2,13
ITU X.724,ISO 9646-7,11
ITU X.724,ISO 7498-4,2
ITU X.724,ISO 9595,2
ITU X.724,ISO 10164-1,2
ITU X.724,ISO 10164-2,1
ITU X.725,ITU X.701,1
ITU X.725,ITU X.720,1
ITU X.725,ITU X.721,1
ITU X.725,ITU X.722,1
ITU X.725,ITU X.724,1
ITU X.725,ITU X.731,1
ITU X.725,ITU X.732,1
ITU X.725,ITU X.208,1
ITU X.725,ITU X.291,1
ITU X.725,ITU X.296,1
ITU X.725,ITU X.700,1
ITU X.725,ITU X.710,1
ITU X.725,ITU X.711,1
ITU X.725,ISO 10165-7,1
ITU X.725,ISO 10164-3,5
ITU X.725,ISO 10040,2
ITU X.725,ISO 10165-1,5
ITU X.725,ISO 10165-2,12
ITU X.725,ISO 10165-4,6
ITU X.725,ISO 10165-6,5
ITU X.725,ISO 10164-2,2
ITU X.725,ISO 8824,2
ITU X.725,ISO 9646-2,3
ITU X.725,ISO 9646-7,2
ITU X.725,ISO 7498-4,2
ITU X.725,ISO 9595,3
ITU X.725,ISO 9596-1,1
ITU X.725,ISO 10164-9,9
ITU X.730,ITU X.724,1
ITU X.730,ITU X.291,1
ITU X.730,ITU X.2962,1
ITU X.730,ISO 10164-1,8
ITU X.730,ISO 10040,3
ITU X.730,ISO 10165-6,10
ITU X.730,ISO 9646-2,4
ITU X.730,ISO 9646-72,1
ITU X.730,ISO 8825,1
ITU X.730,ISO 9646-7,2
ITU X.730,ISO 10164-6,2
ITU X.731,ITU X.731,3
ITU X.731,ISO 10164-2,3
ITU X.732,ITU X.724,1
ITU X.732,ITU X.291,1
ITU X.732,ITU X.2962,1
ITU X.732,ISO 10164-3,11
ITU X.732,ISO 10040,1
ITU X.732,ISO 10165-6,13
ITU X.732,ISO 9646-2,3
ITU X.732,ISO 9646-7...2,1
ITU X.732,ISO 8825,1
ITU X.732,ISO 9646-7,2
ITU X.732,ISO 10164-1,1
ITU X.732,ISO 10164-6,1
ITU X.733,ITU X.724,1
ITU X.733,ITU X.291,1
ITU X.733,ITU X.2963,1
ITU X.733,ISO 10164-4,6
ITU X.733,ISO 10040,1
ITU X.733,ISO 10165-6,10
ITU X.733,ISO 9646-2,3
ITU X.733,ISO 9646-73,1
ITU X.733,ISO 8825,1
ITU X.733,ISO 9646-7,2
ITU X.733,ISO 10164-6,2
ITU X.733,ISO 10164-1,1
ITU X.734,ITU X.724,1
ITU X.734,ITU X.291,1
ITU X.734,ITU X.2962,1
ITU X.734,ISO 10164-5,5
ITU X.734,ISO 10040,1
ITU X.734,ISO 10165-6,9
ITU X.734,ISO 9646-2,3
ITU X.734,ISO 9646-71,1
ITU X.734,ISO 8825,1
ITU X.734,ISO 9646-7,2
ITU X.734,ISO 10164-6,2
ITU X.734,ISO 10164-1,3
ITU X.734,ISO 10164-2,2
ITU X.734,ISO 10165-2,1
ITU X.735,ITU X.724,1
ITU X.735,ITU X.291,1
ITU X.735,ITU X.2962,1
ITU X.735,ISO 10164-6,6
ITU X.735,ISO 10040,1
ITU X.735,ISO 10165-6,9
ITU X.735,ISO 9646-2,3
ITU X.735,ISO 9646-72,1
ITU X.735,ISO 8825,1
ITU X.735,ISO 9646-7,2
ITU X.735,ISO 10164-1,3
ITU X.735,ISO 10164-2,2
ITU X.735,ISO 10164-4,2
ITU X.735,ISO 10165-2,1
ITU X.736,ITU X.724,1
ITU X.736,ITU X.291,1
ITU X.736,ITU X.2963,1
ITU X.736,ISO 10164-7,6
ITU X.736,ISO 10040,1
ITU X.736,ISO 10165-6,11
ITU X.736,ISO 9646-2,3
ITU X.736,ISO 9646-7...3,1
ITU X.736,ISO 8825,1
ITU X.736,ISO 9646-7,2
ITU X.736,ISO 10164-6,2
ITU X.736,ISO 10164-1,1
ITU X.737,ITU X.200,1
ITU X.737,ITU X.207,1
ITU X.737,ITU X.210,1
ITU X.737,ITU X.701,1
ITU X.737,ITU X.720,1
ITU X.737,ITU X.721,1
ITU X.737,ITU X.722,1
ITU X.737,ITU X.724,1
ITU X.737,ITU X.745,22
ITU X.737,ITU X.208,1
ITU X.737,ITU X.290,1
ITU X.737,ITU X.291,1
ITU X.737,ITU X.700,1
ITU X.737,ITU X.710,1
ITU X.737,ITU O.151,1
ITU X.737,ITU O.152,1
ITU X.737,ITU V.32,1
ITU X.737,ISO 10164-14,2
ITU X.737,ISO 7498-4,3
ITU X.737,ISO 7498-1,3
ITU X.737,ISO 9545,2
ITU X.737,ISO 10040,3
ITU X.737,ISO 10165-4,3
ITU X.737,ISO 10731,1
ITU X.737,ISO 10165-1,2
ITU X.737,ISO 10165-2,4
ITU X.737,ISO 10165-6,3
ITU X.737,ISO 10164-12,135
ITU X.737,ISO 8824,1
ITU X.737,ISO 9646-1,3
ITU X.737,ISO 9646-2,2
ITU X.737,ISO 9595,2
ITU X.737,ISO 10164-1,2
ITU X.737,ISO 8825,1
ITU X.738,ITU X.724,1
ITU X.738,ITU X.291,1
ITU X.738,ITU X.296,1
ITU X.738,ISO 10164-13,19
ITU X.738,ISO 10165-6,29
ITU X.738,ISO 9646-2,12
ITU X.738,ISO 9646-7,3
ITU X.738,ISO 8825,1
ITU X.738,ISO 10164-6,2
ITU X.738,ISO 10164-1,3
ITU X.738,ISO 10164-2,2
ITU X.738,ISO 9646,2
ITU X.739,ITU X.724,1
ITU X.739,ITU X.735,1
ITU X.739,ITU X.738,1
ITU X.739,ITU X.290,1
ITU X.739,ITU X.291,1
ITU X.739,ITU X.296,1
ITU X.739,ISO 10164-11,10
ITU X.739,ISO 10165-6,21
ITU X.739,ISO 10164-6,3
ITU X.739,ISO 10164-13,3
ITU X.739,ISO 9646-1,2
ITU X.739,ISO 9646-2,10
ITU X.739,ISO 9646-7,3
ITU X.739,ISO 8825,1
ITU X.739,ISO 10164-1,3
ITU X.739,ISO 10164-4,2
ITU X.739,ISO 10164-2,2
ITU X.740,ITU X.701,1
ITU X.740,ITU X.721,1
ITU X.740,ITU X.722,1
ITU X.740,ITU X.7241,1
ITU X.740,ITU X.733,1
ITU X.740,ITU X.734,1
ITU X.740,ITU X.735,1
ITU X.740,ITU X.736,1
ITU X.740,ITU X.200,1
ITU X.740,ITU X.208,1
ITU X.740,ITU X.209,1
ITU X.740,ITU X.210,1
ITU X.740,ITU X.290,1
ITU X.740,ITU X.291,1
ITU X.740,ITU X.700,1
ITU X.740,ITU X.710,1
ITU X.740,ITU X.800,1
ITU X.740,ISO 10164-8,7
ITU X.740,ISO 7498-4,3
ITU X.740,ISO 7498,3
ITU X.740,ISO 9545,2
ITU X.740,ISO 10040,9
ITU X.740,ISO 10165-2,5
ITU X.740,ISO 10165-4,2
ITU X.740,ISO 10165-61,1
ITU X.740,ISO 10164-4,2
ITU X.740,ISO 10164-5,6
ITU X.740,ISO 10164-6,7
ITU X.740,ISO 10164-7,3
ITU X.740,ISO 8824,3
ITU X.740,ISO 8825,3
ITU X.740,ISO 9646-1,2
ITU X.740,ISO 9646-2,4
ITU X.740,ISO 9595,4
ITU X.740,ISO 7498-2,2
ITU X.740,ISO 10181-71,1
ITU X.740,ISO 10165-6,5
ITU X.740,ISO 10181-7,2
ITU X.741,ITU X.200,1
ITU X.741,ITU X.509,1
ITU X.741,ITU X.701,1
ITU X.741,ITU X.720,1
ITU X.741,ITU X.721,1
ITU X.741,ITU X.722,1
ITU X.741,ITU X.724,1
ITU X.741,ITU X.730,1
ITU X.741,ITU X.731,1
ITU X.741,ITU X.732,1
ITU X.741,ITU X.734,1
ITU X.741,ITU X.736,1
ITU X.741,ITU X.740,1
ITU X.741,ITU X.8102,1
ITU X.741,ITU X.8122,1
ITU X.741,ITU X.208,1
ITU X.741,ITU X.209,1
ITU X.741,ITU X.217,1
ITU X.741,ITU X.227,1
ITU X.741,ITU X.290,1
ITU X.741,ITU X.291,1
ITU X.741,ITU X.2965,1
ITU X.741,ITU X.700,1
ITU X.741,ITU X.710,1
ITU X.741,ITU X.711,1
ITU X.741,ITU X.800,1
ITU X.741,ISO 10164-9,23
ITU X.741,ISO 10181-3,19
ITU X.741,ISO 7498-1,2
ITU X.741,ISO 9594-8,2
ITU X.741,ISO 10040,5
ITU X.741,ISO 10165-1,3
ITU X.741,ISO 10165-2,33
ITU X.741,ISO 10165-4,5
ITU X.741,ISO 10165-6,13
ITU X.741,ISO 10164-1,24
ITU X.741,ISO 10164-2,2
ITU X.741,ISO 10164-3,2
ITU X.741,ISO 10164-5,3
ITU X.741,ISO 10164-7,8
ITU X.741,ISO 10164-8,11
ITU X.741,ISO 10181-1...2,1
ITU X.741,ISO 10181-3...2,1
ITU X.741,ISO 8824,1
ITU X.741,ISO 8825,2
ITU X.741,ISO 8649,3
ITU X.741,ISO 8650,3
ITU X.741,ISO 9646-1,2
ITU X.741,ISO 9646-2,3
ITU X.741,ISO 9646-7,3
ITU X.741,ISO 7498-4,2
ITU X.741,ISO 9595,1
ITU X.741,ISO 9596-1,1
ITU X.741,ISO 7498-2,2
ITU X.741,ISO 10181-1,1
ITU X.741,ISO 10164-6,1
ITU X.742,ITU X.724,1
ITU X.742,ITU X.290,1
ITU X.742,ITU X.291,1
ITU X.742,ITU X.296,1
ITU X.742,ISO 10164-10,8
ITU X.742,ISO 10165-6,8
ITU X.742,ISO 9646-1,2
ITU X.742,ISO 9646-2,3
ITU X.742,ISO 9646-7,3
ITU X.742,ISO 10164-6,2
ITU X.742,ISO 10164-1,3
ITU X.742,ISO 10164-2,1
ITU X.744,ITU X.210,1
ITU X.744,ITU X.701,1
ITU X.744,ITU X.720,1
ITU X.744,ITU X.721,1
ITU X.744,ITU X.722,1
ITU X.744,ITU X.723,1
ITU X.744,ITU X.724,1
ITU X.744,ITU X.730,1
ITU X.744,ITU X.731,1
ITU X.744,ITU X.732,1
ITU X.744,ITU X.738,1
ITU X.744,ITU X.739,1
ITU X.744,ITU X.740,1
ITU X.744,ITU X.741,1
ITU X.744,ITU X.742,1
ITU X.744,ITU X.745,1
ITU X.744,ITU X.746,1
ITU X.744,ITU X.208,1
ITU X.744,ITU X.209,1
ITU X.744,ITU X.291,1
ITU X.744,ITU X.296,1
ITU X.744,ITU X.700,1
ITU X.744,ITU X.710,1
ITU X.744,ITU X.711,1
ITU X.744,ITU M.3100,1
ITU X.744,ITU M.3101,1
ITU X.744,ISO 10164-18,14
ITU X.744,ISO 10731,2
ITU X.744,ISO 10040,4
ITU X.744,ISO 10165-1,3
ITU X.744,ISO 10165-2,20
ITU X.744,ISO 10165-4,1
ITU X.744,ISO 10165-5,4
ITU X.744,ISO 10165-6,11
ITU X.744,ISO 10164-1,3
ITU X.744,ISO 10164-2,6
ITU X.744,ISO 10164-3,1
ITU X.744,ISO 10164-13,2
ITU X.744,ISO 10164-11,2
ITU X.744,ISO 10164-8,2
ITU X.744,ISO 10164-9,2
ITU X.744,ISO 10164-10,2
ITU X.744,ISO 10164-12,2
ITU X.744,ISO 10164-15,2
ITU X.744,ISO 8824,1
ITU X.744,ISO 8825,2
ITU X.744,ISO 9646-2,3
ITU X.744,ISO 9646-7,3
ITU X.744,ISO 7498-4,2
ITU X.744,ISO 9595,35
ITU X.744,ISO 9596-1,1
ITU X.744,ISO 15068-22,1
ITU X.744,ISO 10165,1
ITU X.744,ISO 10164-4,1
ITU X.744,ISO 10164-6,1
ITU M.3101,ITU M.3100,1
ITU M.3101,ITU Q.821,1
ITU M.3101,ITU X.291,1
ITU M.3101,ITU X.296,1
ITU M.3101,ITU X.721,1
ITU M.3101,ITU X.724,1
ITU M.3101,ISO 10165-6,10
ITU M.3101,ISO 9646-2,9
ITU M.3101,ISO 9646-7,14
ITU X.745,ITU X.210,1
ITU X.745,ITU X.701,1
ITU X.745,ITU X.731,1
ITU X.745,ITU X.732,1
ITU X.745,ITU X.734,1
ITU X.745,ITU X.720,1
ITU X.745,ITU X.721,1
ITU X.745,ITU X.722,1
ITU X.745,ITU X.200,1
ITU X.745,ITU X.208,1
ITU X.745,ITU X.209,1
ITU X.745,ITU X.700,1
ITU X.745,ITU X.710,1
ITU X.745,ITU X.290,1
ITU X.745,ISO 10164-12,1
ITU X.745,ISO 7498-4,3
ITU X.745,ISO 7498,3
ITU X.745,ISO 9545,2
ITU X.745,ISO 10040,6
ITU X.745,ISO 10165-4,4
ITU X.745,ISO 10731,2
ITU X.745,ISO 10164-2,4
ITU X.745,ISO 10164-3,1
ITU X.745,ISO 10164-5,4
ITU X.745,ISO 10165-1,2
ITU X.745,ISO 10165-2,5
ITU X.745,ISO 8824,1
ITU X.745,ISO 8825,3
ITU X.745,ISO 9595,11
ITU X.745,ISO 9646-1,2
ITU X.745,ISO 9072-1,1
ITU X.745,ISO 10164-6,2
ITU X.745,ISO 10164-4,3
ITU X.745,ISO 10164-1,6
ITU X.746,ITU X.200,1
ITU X.746,ITU X.210,1
ITU X.746,ITU X.680,1
ITU X.746,ITU X.681,1
ITU X.746,ITU X.682,1
ITU X.746,ITU X.690,1
ITU X.746,ITU X.691,1
ITU X.746,ITU X.701,1
ITU X.746,ITU X.710,1
ITU X.746,ITU X.721,3
ITU X.746,ITU X.722,1
ITU X.746,ITU X.724,1
ITU X.746,ITU X.730,1
ITU X.746,ITU X.731,1
ITU X.746,ITU X.734,1
ITU X.746,ITU X.738,1
ITU X.746,ITU X.739,1
ITU X.746,ITU X.745,1
ITU X.746,ITU X.291,1
ITU X.746,ITU X.700,1
ITU X.746,ITU M.3100,5
ITU X.746,ITU X.746,2
ITU X.746,ISO 10164-15,2
ITU X.746,ISO 10164-1,14
ITU X.746,ISO 10164-2,13
ITU X.746,ISO 10164-3,1
ITU X.746,ISO 10164-4,1
ITU X.746,ISO 10164-5,7
ITU X.746,ISO 10164-6,1
ITU X.746,ISO 10164-7,1
ITU X.746,ISO 10164-14,1
ITU X.746,ISO 10164-13,6
ITU X.746,ISO 10164-11,4
ITU X.746,ISO 10164-8,1
ITU X.746,ISO 10164-9,1
ITU X.746,ISO 10164-10,1
ITU X.746,ISO 10164-20,1
ITU X.746,ISO 10164-18,1
ITU X.746,ISO 10164-12,4
ITU X.746,ISO 10164-22,1
ITU X.746,ISO 10164-19,1
ITU X.746,ISO 10164-16,1
ITU X.746,ISO 10164-17,1
ITU X.746,ISO 10164-21,1
ITU X.746,ISO 7498-4,3
ITU X.746,ISO 7498-1,3
ITU X.746,ISO 9545,2
ITU X.746,ISO 10040,3
ITU X.746,ISO 10731,1
ITU X.746,ISO 8824-1,3
ITU X.746,ISO 8824-2,1
ITU X.746,ISO 8824-3,1
ITU X.746,ISO 8825-1,2
ITU X.746,ISO 8825-2,1
ITU X.746,ISO 9595,2
ITU X.746,ISO 10165-2,13
ITU X.746,ISO 10165-4,2
ITU X.746,ISO 10165-6,2
ITU X.746,ISO 9646-2,2
ITU X.746,ISO 10165-1,1
ITU X.746,ISO 9646-7,1
ITU X.75,ISO 7812,1
ITU X.751,ITU X.200,1
ITU X.751,ITU X.207,1
ITU X.751,ITU X.210,1
ITU X.751,ITU X.701,1
ITU X.751,ITU X.720,1
ITU X.751,ITU X.721,1
ITU X.751,ITU X.722,1
ITU X.751,ITU X.724,1
ITU X.751,ITU X.725,1
ITU X.751,ITU X.730,1
ITU X.751,ITU X.731,1
ITU X.751,ITU X.732,1
ITU X.751,ITU X.734,1
ITU X.751,ITU X.209,1
ITU X.751,ITU X.290,1
ITU X.751,ITU X.291,1
ITU X.751,ITU X.296,1
ITU X.751,ITU X.700,1
ITU X.751,ITU X.710,1
ITU X.751,ISO 7498-1,4
ITU X.751,ISO 7498-4,4
ITU X.751,ISO 9595,6
ITU X.751,ISO 9596-1,1
ITU X.751,ISO 10040,6
ITU X.751,ISO 10165,1
ITU X.751,ISO 10164-17,8
ITU X.751,ISO 9545,2
ITU X.751,ISO 10165-7,3
ITU X.751,ISO 10165-4,2
ITU X.751,ISO 10165-6,11
ITU X.751,ISO 10731,3
ITU X.751,ISO 10165-1,2
ITU X.751,ISO 10165-2,16
ITU X.751,ISO 10165-7...1,1
ITU X.751,ISO 10164-1,2
ITU X.751,ISO 10164-2,2
ITU X.751,ISO 10164-3,17
ITU X.751,ISO 10164-5,1
ITU X.751,ISO 8825,2
ITU X.751,ISO 9646-1,2
ITU X.751,ISO 9646-2,5
ITU X.751,ISO 9646-7,4
ITU X.754,ITU X.754,1
ITU X.754,ITU X.734,17
ITU X.754,ITU X.735,4
ITU X.754,ITU X.200,2
ITU X.754,ITU X.210,3
ITU X.754,ITU X.680,1
ITU X.754,ITU X.681,1
ITU X.754,ITU X.682,1
ITU X.754,ITU X.683,1
ITU X.754,ITU X.690,1
ITU X.754,ITU X.691,1
ITU X.754,ITU X.701,2
ITU X.754,ITU X.710,1
ITU X.754,ITU X.721,2
ITU X.754,ITU X.730,1
ITU X.754,ITU X.731,1
ITU X.754,ITU X.739,1
ITU X.754,ITU X.290,2
ITU X.754,ITU X.700,2
ITU X.754,ITU X.711,1
ITU X.754,ISO 10164-5,11
ITU X.754,ISO 10164-6,3
ITU X.754,ISO 7498-1,2
ITU X.754,ISO 10731,3
ITU X.754,ISO 8824-1,1
ITU X.754,ISO 8824-2,1
ITU X.754,ISO 8824-3,1
ITU X.754,ISO 8824-4,1
ITU X.754,ISO 8825-1,1
ITU X.754,ISO 8825-2,1
ITU X.754,ISO 10040,2
ITU X.754,ISO 9595,2
ITU X.754,ISO 10165-2,1
ITU X.754,ISO 10164-1,1
ITU X.754,ISO 10164-2,1
ITU X.754,ISO 10164-11,1
ITU X.754,ISO 9646-1,2
ITU X.754,ISO 7498-4,2
ITU X.76,ITU E.164,1
ITU X.76,ITU E.166,1
